,unix,total_mcap
1334,1542931200,2536574196.315779
1335,1543017600,2543958738.068091
1336,1543104000,2528680968.9310265
1337,1543190400,2540225747.27361
1338,1543276800,2542929808.2340894
1339,1543363200,2544006058.7237754
1340,1543449600,2565511188.2980156
1341,1543536000,2595166140.8242307
1342,1543622400,2592747544.4133015
1343,1543708800,2595895717.184839
1344,1543795200,2605991115.4223223
1345,1543881600,2606483358.6834245
1346,1543968000,2596203101.847743
1347,1544054400,2587679853.677279
1348,1544140800,2597598274.187278
1349,1544227200,2625951826.284212
1350,1544313600,2619625456.190406
1351,1544400000,2603878090.253168
1352,1544486400,2623355070.6147113
1353,1544572800,2627480675.258017
1354,1544659200,2624636587.081575
1355,1544745600,2622700126.6174374
1356,1544832000,2638690470.58532
1357,1544918400,2629284952.808872
1358,1545004800,2622292804.2235384
1359,1545091200,2655559262.7543874
1360,1545177600,2682507363.956964
1361,1545264000,2650435017.132346
1362,1545350400,2655861718.021982
1363,1545436800,2646795658.984586
1364,1545523200,2677005626.0916567
1365,1545609600,2657990314.060959
1366,1545696000,2653856429.07485
1367,1545782400,2646592228.854101
1368,1545868800,2661522610.4446626
1369,1545955200,2644891714.988396
1370,1546041600,2650995239.010361
1371,1546128000,2645175184.834786
1372,1546214400,2668308297.160202
1373,1546300800,2673516558.1137967
1374,1546387200,2702572405.9251747
1375,1546473600,2703662167.677861
1376,1546560000,2693925481.8079505
1377,1546646400,2704542697.616797
1378,1546732800,2703812322.166724
1379,1546819200,2724231679.706501
1380,1546905600,2727197635.237685
1381,1546992000,2739663007.0021954
1382,1547078400,2755072433.305631
1383,1547164800,2768776815.2063847
1384,1547251200,2767450971.8868895
1385,1547337600,2766985654.8706484
1386,1547424000,2780334300.604003
1387,1547510400,2767309386.2004185
1388,1547596800,2756641786.8420806
1389,1547683200,2770927304.6302285
1390,1547769600,2762559592.1382074
1391,1547856000,2754503173.315111
1392,1547942400,2760185923.993367
1393,1548028800,2753022251.590636
1394,1548115200,2751412006.332636
1395,1548201600,2752088656.615184
1396,1548288000,2745898178.7979293
1397,1548374400,2743287831.7657475
1398,1548460800,2737433298.1559
1399,1548547200,2744235029.836793
1400,1548633600,2736965471.1463737
1401,1548720000,2720373424.2914214
1402,1548806400,2721910582.82844
1403,1548892800,2702500359.541157
1404,1548979200,2701077396.995911
1405,1549065600,2696367354.2595882
1406,1549152000,2699196003.536452
1407,1549238400,2695361933.9894
1408,1549324800,2685850636.8964
1409,1549411200,2683730513.059536
1410,1549497600,2676572995.63527
1411,1549584000,2677394943.650415
1412,1549670400,2683576837.6331115
1413,1549756800,2676673676.5992355
1414,1549843200,2647753902.2478213
1415,1549929600,2646034214.3358636
1416,1550016000,2643328297.7568116
1417,1550102400,2632769909.9559836
1418,1550188800,2632117520.541449
1419,1550275200,2627402119.4212723
1420,1550361600,2629873301.3354797
1421,1550448000,2623021401.958574
1422,1550534400,2624172657.638857
1423,1550620800,2628968271.971712
1424,1550707200,2627357953.8578815
1425,1550793600,2615857351.39294
1426,1550880000,2615620543.8144364
1427,1550966400,2611431863.018838
1428,1551052800,2606131309.869697
1429,1551139200,2604938316.31331
1430,1551225600,2611735640.6740904
1431,1551312000,2613466441.793026
1432,1551398400,2609912866.577782
1433,1551484800,2608310640.5576935
1434,1551571200,2614164955.53508
1435,1551657600,2619669464.417591
1436,1551744000,2618731237.793042
1437,1551830400,2620120467.351756
1438,1551916800,2612677587.047368
1439,1552003200,2619974969.9971657
1440,1552089600,2618536780.232887
1441,1552176000,2619792024.949701
1442,1552262400,2616250688.91801
1443,1552348800,2616443262.089009
1444,1552435200,2615692820.7883153
1445,1552521600,2615171962.187857
1446,1552608000,2615748845.2815094
1447,1552694400,2616663552.4751244
1448,1552780800,2613382294.7269807
1449,1552867200,2617116566.700715
1450,1552953600,2621893378.400628
